video_path,label
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id00707\00052_id04820_64ybrA1atlM_faceswap_id04689_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id00707\00052_id04820_64ybrA1atlM_faceswap_id04820_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id00829\00271_id01178_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id00829\00271_id03103_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id00829\00271_id04705_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id00829\00271_id04736_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id00829\00271_id05106_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id00832\00078_id00371_t20i0HtPwW0_faceswap_id00371_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id00832\00078_id00371_t20i0HtPwW0_faceswap_id00832_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id00832\00078_id00371_t20i0HtPwW0_faceswap_id01178_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id00832\00078_id00371_t20i0HtPwW0_faceswap_id04055_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id00832\00078_id00371_t20i0HtPwW0_faceswap_id04540_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01178\00028_id05252_CMxIX3absYM_faceswap_id00371_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01178\00028_id05252_CMxIX3absYM_faceswap_id01838_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01178\00028_id05252_CMxIX3absYM_faceswap_id02071_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01178\00028_id05252_CMxIX3absYM_faceswap_id02721_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01178\00028_id05252_CMxIX3absYM_faceswap_id04437_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01532\00065_id00220_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01532\00065_id00371_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01532\00065_id02508_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01532\00065_id02824_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01532\00065_id05231_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01661\00059_id00577_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01661\00059_id00832_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01661\00059_id01178_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01661\00059_id02586_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01661\00059_id04055_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01783\00015_id02948_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01783\00015_id03569_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01783\00015_id03713_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01783\00015_id04705_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01783\00015_id05235_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01838\00126_id05235_ASy8lP3SRtw_faceswap_id00568_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01838\00126_id05235_ASy8lP3SRtw_faceswap_id00829_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01838\00126_id05235_ASy8lP3SRtw_faceswap_id01838_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01838\00126_id05235_ASy8lP3SRtw_faceswap_id02071_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01838\00126_id05235_ASy8lP3SRtw_faceswap_id05106_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01907\00148_id05235_ASy8lP3SRtw_faceswap_id00371_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01907\00148_id05235_ASy8lP3SRtw_faceswap_id03656_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01907\00148_id05235_ASy8lP3SRtw_faceswap_id04437_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01907\00148_id05235_ASy8lP3SRtw_faceswap_id05251_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id01907\00148_id05235_ASy8lP3SRtw_faceswap_id05252_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02301\00092_id00829_aMEvVaUBq2Y_faceswap_id00371_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02301\00092_id00829_aMEvVaUBq2Y_faceswap_id01838_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02301\00092_id00829_aMEvVaUBq2Y_faceswap_id02508_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02301\00092_id00829_aMEvVaUBq2Y_faceswap_id04055_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02301\00092_id00829_aMEvVaUBq2Y_faceswap_id04705_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02508\00083_id03658_8Wtu9VXKqjY_faceswap_id01532_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02508\00083_id03658_8Wtu9VXKqjY_faceswap_id01661_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02508\00083_id03658_8Wtu9VXKqjY_faceswap_id04540_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02508\00083_id03658_8Wtu9VXKqjY_faceswap_id04705_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02508\00083_id03658_8Wtu9VXKqjY_faceswap_id05980_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02586\00042_id04939_i4v2cXo9HIQ_faceswap_id00460_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02586\00042_id04939_i4v2cXo9HIQ_faceswap_id04245_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02586\00042_id04939_i4v2cXo9HIQ_faceswap_id04374_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02586\00042_id04939_i4v2cXo9HIQ_faceswap_id04820_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02586\00042_id04939_i4v2cXo9HIQ_faceswap_id05106_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02617\00028_id00592_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02617\00028_id02838_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02617\00028_id03713_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02617\00028_id04689_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02617\00028_id04736_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02721\00424_id03658_8Wtu9VXKqjY_faceswap_id00371_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02721\00424_id03658_8Wtu9VXKqjY_faceswap_id02824_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02721\00424_id03658_8Wtu9VXKqjY_faceswap_id02838_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02721\00424_id03658_8Wtu9VXKqjY_faceswap_id02948_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02721\00424_id03658_8Wtu9VXKqjY_faceswap_id04820_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02808\00056_id03103_wiCYm3THQPw_faceswap_id00371_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02808\00056_id03103_wiCYm3THQPw_faceswap_id00832_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02808\00056_id03103_wiCYm3THQPw_faceswap_id02301_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02808\00056_id03103_wiCYm3THQPw_faceswap_id05235_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02808\00056_id03103_wiCYm3THQPw_faceswap_id05252_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02824\00130_id03747_wQOOhZvnrq4_faceswap_id01783_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02824\00130_id03747_wQOOhZvnrq4_faceswap_id02617_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02824\00130_id03747_wQOOhZvnrq4_faceswap_id04245_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02824\00130_id03747_wQOOhZvnrq4_faceswap_id05106_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02824\00130_id03747_wQOOhZvnrq4_faceswap_id05231_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02948\00298_id04820_64ybrA1atlM_faceswap_id00460_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02948\00298_id04820_64ybrA1atlM_faceswap_id01178_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02948\00298_id04820_64ybrA1atlM_faceswap_id02721_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02948\00298_id04820_64ybrA1atlM_faceswap_id04374_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id02948\00298_id04820_64ybrA1atlM_faceswap_id05251_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03569\00065_id00220_WlHLlTQKj8g_faceswap_id00220_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03569\00065_id00220_WlHLlTQKj8g_faceswap_id01178_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03569\00065_id00220_WlHLlTQKj8g_faceswap_id02586_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03569\00065_id00220_WlHLlTQKj8g_faceswap_id04705_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03569\00065_id00220_WlHLlTQKj8g_faceswap_id05252_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03656\00052_1_id00359_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03656\00052_1_id00460_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03656\00052_1_id00592_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03656\00052_1_id02721_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03656\00052_1_id02838_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03656\00052_3_id00371_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03656\00052_3_id00592_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03656\00052_3_id01532_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03656\00052_3_id02301_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03656\00052_3_id04705_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03658\00077_id00371_t20i0HtPwW0_faceswap_id00220_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03658\00077_id00371_t20i0HtPwW0_faceswap_id02301_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03658\00077_id00371_t20i0HtPwW0_faceswap_id03713_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03658\00077_id00371_t20i0HtPwW0_faceswap_id04245_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03658\00077_id00371_t20i0HtPwW0_faceswap_id04705_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03713\00249_id02617_4EZjRXC4fLk_faceswap_id00220_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03713\00249_id02617_4EZjRXC4fLk_faceswap_id00832_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03713\00249_id02617_4EZjRXC4fLk_faceswap_id01178_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03713\00249_id02617_4EZjRXC4fLk_faceswap_id01532_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03713\00249_id02617_4EZjRXC4fLk_faceswap_id04245_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03747\00273_id02824_glBy_mYcXZw_faceswap_id01661_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03747\00273_id02824_glBy_mYcXZw_faceswap_id04055_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03747\00273_id02824_glBy_mYcXZw_faceswap_id04374_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03747\00273_id02824_glBy_mYcXZw_faceswap_id04547_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id03747\00273_id02824_glBy_mYcXZw_faceswap_id05235_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04055\00001_id05252_CMxIX3absYM_faceswap_id00577_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04055\00001_id05252_CMxIX3absYM_faceswap_id03569_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04055\00001_id05252_CMxIX3absYM_faceswap_id04705_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04055\00001_id05252_CMxIX3absYM_faceswap_id05251_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04055\00001_id05252_CMxIX3absYM_faceswap_id05980_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04374\00032_id04689_0YqK1ksKjLg_faceswap_id00371_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04374\00032_id04689_0YqK1ksKjLg_faceswap_id01532_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04374\00032_id04689_0YqK1ksKjLg_faceswap_id04689_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04374\00032_id04689_0YqK1ksKjLg_faceswap_id05231_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04376\00181_id04437_2csrqaF55pk_faceswap_id00371_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04376\00181_id04437_2csrqaF55pk_faceswap_id00460_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04376\00181_id04437_2csrqaF55pk_faceswap_id00577_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04376\00181_id04437_2csrqaF55pk_faceswap_id01838_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04376\00181_id04437_2csrqaF55pk_faceswap_id02721_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04547\00052_2_id00832_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04547\00052_2_id02617_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04547\00052_2_id02808_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04547\00052_2_id02824_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04547\00052_2_id05251_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04705\00408_id05252_CMxIX3absYM_faceswap_id00460_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04705\00408_id05252_CMxIX3absYM_faceswap_id01838_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04705\00408_id05252_CMxIX3absYM_faceswap_id02948_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04705\00408_id05252_CMxIX3absYM_faceswap_id03747_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04705\00408_id05252_CMxIX3absYM_faceswap_id04736_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04736\00083_id05235_ASy8lP3SRtw_faceswap_id00592_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04736\00083_id05235_ASy8lP3SRtw_faceswap_id01907_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04736\00083_id05235_ASy8lP3SRtw_faceswap_id02721_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04736\00083_id05235_ASy8lP3SRtw_faceswap_id04245_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04820\00015_id02948__ZEDGNWjuFE_faceswap_id00568_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04820\00015_id02948__ZEDGNWjuFE_faceswap_id01783_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04820\00015_id02948__ZEDGNWjuFE_faceswap_id02721_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04820\00015_id02948__ZEDGNWjuFE_faceswap_id04376_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04820\00015_id02948__ZEDGNWjuFE_faceswap_id04689_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04939\00174_id02586_dEYzYDsbAeo_faceswap_id00460_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04939\00174_id02586_dEYzYDsbAeo_faceswap_id01907_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04939\00174_id02586_dEYzYDsbAeo_faceswap_id03747_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04939\00174_id02586_dEYzYDsbAeo_faceswap_id04939_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id04939\00174_id02586_dEYzYDsbAeo_faceswap_id05235_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id05106\00078_id04820_64ybrA1atlM_faceswap_id00371_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id05106\00078_id04820_64ybrA1atlM_faceswap_id00592_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id05106\00078_id04820_64ybrA1atlM_faceswap_id01661_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id05106\00078_id04820_64ybrA1atlM_faceswap_id04437_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id05106\00078_id04820_64ybrA1atlM_faceswap_id05231_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id05231\00149_id01178_6XpgYMiKxhc_faceswap_id00371_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id05231\00149_id01178_6XpgYMiKxhc_faceswap_id00592_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id05231\00149_id01178_6XpgYMiKxhc_faceswap_id01907_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id05231\00149_id01178_6XpgYMiKxhc_faceswap_id02301_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id05231\00149_id01178_6XpgYMiKxhc_faceswap_id02721_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id05235\00052_id01907_LBcRkuRq0uY_faceswap_id01783_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id05235\00052_id01907_LBcRkuRq0uY_faceswap_id02808_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id05235\00052_id01907_LBcRkuRq0uY_faceswap_id04055_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id05235\00052_id01907_LBcRkuRq0uY_faceswap_id04736_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id05235\00052_id01907_LBcRkuRq0uY_faceswap_id05251_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id05251\00033_id01178_6XpgYMiKxhc_faceswap_id00568_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id05251\00033_id01178_6XpgYMiKxhc_faceswap_id03569_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id05251\00033_id01178_6XpgYMiKxhc_faceswap_id03658_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id05251\00033_id01178_6XpgYMiKxhc_faceswap_id04437_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id05252\00052_id01178_6XpgYMiKxhc_faceswap_id00220_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id05252\00052_id01178_6XpgYMiKxhc_faceswap_id00832_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id05252\00052_id01178_6XpgYMiKxhc_faceswap_id02824_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id05252\00052_id01178_6XpgYMiKxhc_faceswap_id04376_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\African\women\id05252\00052_id01178_6XpgYMiKxhc_faceswap_id04437_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\Caucasian (American)\men\id00018\00181_id01201_Q8XWfmNiWYA_faceswap_id00243_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\Caucasian (American)\men\id00018\00181_id01201_Q8XWfmNiWYA_faceswap_id00777_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\Caucasian (American)\men\id00018\00181_id01201_Q8XWfmNiWYA_faceswap_id00945_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\Caucasian (American)\men\id00018\00181_id01201_Q8XWfmNiWYA_faceswap_id01239_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\Caucasian (American)\men\id00018\00181_id01201_Q8XWfmNiWYA_faceswap_id03678_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\Caucasian (American)\men\id00020\00206_id01182_zca-PHR_U40_faceswap_id00018_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\Caucasian (American)\men\id00020\00206_id01182_zca-PHR_U40_faceswap_id00049_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\Caucasian (American)\men\id00020\00206_id01182_zca-PHR_U40_faceswap_id00696_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\Caucasian (American)\men\id00020\00206_id01182_zca-PHR_U40_faceswap_id01048_wavtolip.mp4,fake
FakeAVCeleb\FakeVideo-FakeAudio\Caucasian (American)\men\id00020\00206_id01182_zca-PHR_U40_faceswap_id01201_wavtolip.mp4,fake
